CompID,UserID,PublicRank,Successful Submission Count,CompPartCreated Year,CompPartCreated Month,CompPartCreated Day_of_week
ID_G7A4,ID_A1AZ0JSF,rank 11,count 10,3,10,5
ID_1E58,ID_6X25P3PO,,,3,10,3
ID_VS6D,ID_6X25P3PO,,,3,10,3
ID_1E58,ID_KJP3ZDQP,rank 11,count 10,3,8,4
ID_SW6X,ID_KJP3ZDQP,rank 11,count 10,3,10,4
ID_SNXY,ID_KJP3ZDQP,,,3,10,6
ID_H4L8,ID_KJP3ZDQP,,,2,7,7
ID_R5HL,ID_KJP3ZDQP,,,3,11,7
ID_VK18,ID_KJP3ZDQP,,,3,6,6
ID_AXVN,ID_KJP3ZDQP,rank 1,count 6,2,7,7
ID_664W,ID_KJP3ZDQP,,,3,8,7
ID_T638,ID_KJP3ZDQP,,,2,1,2
ID_3HST,ID_KJP3ZDQP,,,3,8,4
ID_1E58,ID_D7EB8REY,rank 11,count 7,3,9,1
ID_H4L8,ID_D7EB8REY,rank 2,count 5,2,7,4
ID_TL9O,ID_D7EB8REY,,,2,8,5
ID_1E58,ID_PMEODAQ8,rank 11,count 4,3,9,1
ID_2KEY,ID_PMEODAQ8,,,2,8,7
ID_F53H,ID_PMEODAQ8,,,2,12,5
ID_H4L8,ID_PMEODAQ8,,,2,8,7
ID_D0T1,ID_PMEODAQ8,,count 10,2,7,1
ID_BT9Z,ID_PMEODAQ8,,,2,8,7
ID_3HST,ID_PMEODAQ8,,count 10,3,7,1
ID_1E58,ID_SZBWUS5M,rank 11,count 8,3,9,2
ID_JYR6,ID_SZBWUS5M,,,2,10,2
ID_ZBPQ,ID_SZBWUS5M,,,3,5,1
ID_SW6X,ID_SZBWUS5M,rank 11,count 8,3,9,4
ID_GI2A,ID_SZBWUS5M,,,3,6,1
ID_ABBZ,ID_SZBWUS5M,rank 11,count 6,3,4,2
ID_SNXY,ID_SZBWUS5M,,,3,10,5
ID_4DT4,ID_SZBWUS5M,,,3,4,1
ID_GTIV,ID_SZBWUS5M,,,3,11,6
ID_H4L8,ID_SZBWUS5M,,,2,10,6
ID_F0B5,ID_SZBWUS5M,rank 11,count 7,3,6,4
ID_VK18,ID_SZBWUS5M,rank 11,count 8,3,4,5
ID_OBP1,ID_SZBWUS5M,rank 11,count 5,3,4,3
ID_VS6D,ID_SZBWUS5M,rank 11,count 8,3,6,4
ID_RSV3,ID_SZBWUS5M,,,3,5,1
ID_ZSZR,ID_SZBWUS5M,rank 7,count 7,3,3,6
ID_1E58,ID_78QJ8MFO,rank 11,count 10,3,8,5
ID_SW6X,ID_78QJ8MFO,,,3,9,3
ID_GI2A,ID_78QJ8MFO,rank 2,count 10,3,6,2
ID_SNXY,ID_78QJ8MFO,,,3,10,5
ID_F53H,ID_78QJ8MFO,,,3,1,6
ID_4DT4,ID_78QJ8MFO,,,3,4,2
ID_D0T1,ID_78QJ8MFO,,,3,9,2
ID_R5HL,ID_78QJ8MFO,,,3,10,4
ID_VK18,ID_78QJ8MFO,rank 11,count 8,3,4,2
ID_VS6D,ID_78QJ8MFO,,count 10,3,6,4
ID_Y6XI,ID_78QJ8MFO,,,3,12,1
ID_664W,ID_78QJ8MFO,rank 1,count 10,3,7,4
ID_XWMG,ID_78QJ8MFO,,count 6,3,1,3
ID_ZSZR,ID_78QJ8MFO,,,3,3,6
ID_3HST,ID_78QJ8MFO,rank 1,count 10,3,7,1
ID_1E58,ID_174E0TWI,rank 1,count 9,3,11,1
ID_1E58,ID_4DAMN2TF,rank 1,count 5,3,8,1
ID_JYR6,ID_4DAMN2TF,,,2,9,7
ID_2KEY,ID_4DAMN2TF,,,2,5,4
ID_QXRY,ID_4DAMN2TF,rank 11,count 10,2,11,4
ID_ZBPQ,ID_4DAMN2TF,,,3,11,7
ID_WGZ2,ID_4DAMN2TF,,,1,8,4
ID_50DK,ID_4DAMN2TF,,,2,11,6
ID_81JW,ID_4DAMN2TF,,,2,7,5
ID_AWEI,ID_4DAMN2TF,rank 9,count 6,2,3,4
ID_TYYF,ID_4DAMN2TF,,,2,11,2
ID_ABBZ,ID_4DAMN2TF,,,3,3,7
ID_QQTZ,ID_4DAMN2TF,rank 11,count 6,1,4,7
ID_YZ4I,ID_4DAMN2TF,rank 1,count 10,1,7,1
ID_92VT,ID_4DAMN2TF,rank 11,count 10,1,4,7
ID_SNXY,ID_4DAMN2TF,rank 11,count 9,3,11,1
ID_F53H,ID_4DAMN2TF,,count 3,2,12,5
ID_FBDX,ID_4DAMN2TF,,,2,12,6
ID_GTIV,ID_4DAMN2TF,rank 11,count 6,3,11,1
ID_UIC7,ID_4DAMN2TF,rank 11,count 10,1,12,1
ID_D0T1,ID_4DAMN2TF,,,2,7,7
ID_1CBJ,ID_4DAMN2TF,,,2,3,5
ID_U1HE,ID_4DAMN2TF,rank 8,count 10,2,12,1
ID_R5HL,ID_4DAMN2TF,rank 2,count 9,3,11,3
ID_VK18,ID_4DAMN2TF,,,3,5,3
ID_1INW,ID_4DAMN2TF,rank 1,count 10,1,11,2
ID_BT9Z,ID_4DAMN2TF,rank 2,count 10,1,4,7
ID_Y6XI,ID_4DAMN2TF,rank 1,count 10,3,11,4
ID_XWMG,ID_4DAMN2TF,,,2,12,6
ID_T638,ID_4DAMN2TF,rank 1,count 10,2,4,1
ID_0HHR,ID_4DAMN2TF,,,3,2,7
ID_ZSZR,ID_4DAMN2TF,rank 2,count 10,3,2,2
ID_1E58,ID_QVZZZGOL,rank 1,count 10,3,8,6
ID_QXRY,ID_QVZZZGOL,,,3,9,4
ID_H4L8,ID_QVZZZGOL,,,3,9,4
ID_F0B5,ID_QVZZZGOL,,,3,7,2
ID_R5HL,ID_QVZZZGOL,,,3,10,4
ID_VK18,ID_QVZZZGOL,,,3,6,5
ID_VS6D,ID_QVZZZGOL,rank 11,count 7,3,6,4
ID_1E58,ID_IIHAFLJS,rank 1,count 10,3,9,5
ID_4DT4,ID_IIHAFLJS,,,3,7,2
ID_F0B5,ID_IIHAFLJS,,,3,7,2
ID_VK18,ID_IIHAFLJS,rank 11,count 3,3,4,7
ID_3HST,ID_IIHAFLJS,,,3,7,2
ID_1E58,ID_T58168C9,rank 1,count 9,3,11,3
ID_ZBPQ,ID_T58168C9,,,3,2,1
ID_GOXL,ID_T58168C9,,count 10,3,1,5
ID_SNXY,ID_T58168C9,,count 10,3,11,6
ID_F53H,ID_T58168C9,rank 1,count 6,3,1,4
ID_GTIV,ID_T58168C9,rank 10,count 10,3,12,7
ID_F0B5,ID_T58168C9,rank 11,count 10,3,9,1
ID_FJ9G,ID_T58168C9,,,3,1,5
ID_R5HL,ID_T58168C9,,,3,12,4
ID_G370,ID_T58168C9,rank 11,count 8,3,12,3
ID_VDSL,ID_T58168C9,rank 11,count 10,3,1,6
ID_XWMG,ID_T58168C9,,,3,1,7
ID_0HHR,ID_T58168C9,,,3,3,1
ID_ZSZR,ID_T58168C9,,,3,2,7
ID_1E58,ID_YVS2LDVG,rank 1,count 8,3,10,3
ID_GOXL,ID_YVS2LDVG,rank 11,count 10,3,11,5
ID_R5HL,ID_YVS2LDVG,rank 3,count 10,3,10,7
ID_VS6D,ID_YVS2LDVG,rank 1,count 5,3,7,7
ID_664W,ID_YVS2LDVG,,,3,10,6
ID_3HST,ID_YVS2LDVG,rank 11,count 10,3,8,7
ID_1E58,ID_6ZASGHVH,rank 1,count 8,3,8,2
ID_ZBPQ,ID_6ZASGHVH,,,3,11,7
ID_I5BX,ID_6ZASGHVH,rank 11,count 10,3,11,4
ID_MPSN,ID_6ZASGHVH,rank 8,count 8,3,11,3
ID_ABBZ,ID_6ZASGHVH,rank 11,count 10,3,5,6
ID_AB95,ID_6ZASGHVH,,,3,12,7
ID_4DT4,ID_6ZASGHVH,rank 10,count 4,3,6,7
ID_GTIV,ID_6ZASGHVH,rank 11,count 5,3,11,5
ID_R5HL,ID_6ZASGHVH,rank 1,count 3,3,10,1
ID_G370,ID_6ZASGHVH,rank 1,count 6,3,12,2
ID_VNN1,ID_6ZASGHVH,rank 1,count 10,3,11,4
ID_TLNA,ID_6ZASGHVH,rank 11,count 6,3,4,5
ID_VK18,ID_6ZASGHVH,rank 1,count 10,3,5,1
ID_HTKR,ID_6ZASGHVH,rank 11,count 10,3,10,7
ID_OBP1,ID_6ZASGHVH,rank 10,count 6,3,4,7
ID_VS6D,ID_6ZASGHVH,rank 10,count 5,3,7,1
ID_EZD0,ID_6ZASGHVH,,count 7,3,11,3
ID_Y6XI,ID_6ZASGHVH,rank 1,count 7,3,11,4
ID_ZSZR,ID_6ZASGHVH,rank 1,count 3,3,2,5
ID_3HST,ID_6ZASGHVH,,,3,8,4
ID_1E58,ID_EW9VK41I,rank 1,count 10,3,9,5
ID_VS6D,ID_EW9VK41I,,count 8,3,9,7
ID_664W,ID_EW9VK41I,,,3,9,4
ID_3HST,ID_EW9VK41I,,,3,9,1
ID_1E58,ID_TWH7MS4F,rank 1,count 10,3,11,5
ID_1E58,ID_BKEL8HZ3,rank 1,count 10,3,9,2
ID_GI2A,ID_BKEL8HZ3,,,3,7,2
ID_AWEI,ID_BKEL8HZ3,rank 1,count 8,2,5,2
ID_F53H,ID_BKEL8HZ3,rank 1,count 3,3,1,7
ID_H4L8,ID_BKEL8HZ3,rank 10,count 9,2,10,1
ID_1CBJ,ID_BKEL8HZ3,rank 1,count 8,2,4,4
ID_U1HE,ID_BKEL8HZ3,rank 10,count 10,2,12,3
ID_R5HL,ID_BKEL8HZ3,rank 10,count 3,3,11,3
ID_VK18,ID_BKEL8HZ3,rank 2,count 6,3,4,7
ID_VS6D,ID_BKEL8HZ3,rank 11,count 6,3,10,1
ID_XWMG,ID_BKEL8HZ3,,,3,1,2
ID_0HHR,ID_BKEL8HZ3,,count 10,3,3,7
ID_ZSZR,ID_BKEL8HZ3,rank 10,count 5,3,2,7
ID_1E58,ID_MUFNCZKW,rank 1,count 10,3,8,6
ID_I5BX,ID_MUFNCZKW,,,3,9,3
ID_SW6X,ID_MUFNCZKW,,,3,10,6
ID_IUTP,ID_MUFNCZKW,,,3,8,7
ID_MPSN,ID_MUFNCZKW,rank 5,count 10,3,8,3
ID_P8IG,ID_MUFNCZKW,,,3,8,5
ID_GCU7,ID_MUFNCZKW,rank 3,count 10,3,8,5
ID_R5HL,ID_MUFNCZKW,,,3,11,3
ID_HJ9S,ID_MUFNCZKW,,,3,8,6
ID_VK18,ID_MUFNCZKW,,,3,6,2
ID_HTKR,ID_MUFNCZKW,rank 11,count 10,3,8,6
ID_VS6D,ID_MUFNCZKW,rank 8,count 10,3,8,7
ID_VDSL,ID_MUFNCZKW,,,3,8,1
ID_Y6XI,ID_MUFNCZKW,rank 10,count 10,3,12,3
ID_664W,ID_MUFNCZKW,,,3,8,7
ID_T638,ID_MUFNCZKW,,count 10,3,8,7
ID_1E58,ID_E2N6FGEX,rank 1,count 6,3,10,6
ID_F53H,ID_E2N6FGEX,rank 2,count 7,2,12,3
ID_4QHA,ID_E2N6FGEX,rank 11,count 10,3,2,5
ID_VK18,ID_E2N6FGEX,,,3,5,3
ID_OBP1,ID_E2N6FGEX,rank 11,count 5,3,3,6
ID_XWMG,ID_E2N6FGEX,rank 1,count 6,3,1,2
ID_ZSZR,ID_E2N6FGEX,rank 11,count 9,3,3,3
ID_1E58,ID_FMBJLL9E,rank 1,count 10,3,10,6
ID_GOXL,ID_FMBJLL9E,,,3,7,1
ID_MPSN,ID_FMBJLL9E,rank 4,count 10,3,7,2
ID_P8IG,ID_FMBJLL9E,,,2,11,5
ID_FBDX,ID_FMBJLL9E,,,2,12,4
ID_57TX,ID_FMBJLL9E,rank 11,count 10,3,10,5
ID_TLNM,ID_FMBJLL9E,,,3,7,3
ID_E1LI,ID_FMBJLL9E,,,3,8,5
ID_H4L8,ID_FMBJLL9E,,,3,12,5
ID_F0B5,ID_FMBJLL9E,,,3,6,6
ID_LQ4P,ID_FMBJLL9E,,count 10,3,11,5
ID_R5HL,ID_FMBJLL9E,rank 3,count 10,3,11,5
ID_VNN1,ID_FMBJLL9E,,,2,11,5
ID_VK18,ID_FMBJLL9E,,,3,7,2
ID_HTKR,ID_FMBJLL9E,rank 11,count 10,3,11,2
ID_VS6D,ID_FMBJLL9E,rank 10,count 6,3,6,4
ID_EZD0,ID_FMBJLL9E,,,3,11,7
ID_Y6XI,ID_FMBJLL9E,,,3,11,3
ID_G7A4,ID_FMBJLL9E,rank 10,count 10,3,10,5
ID_GQCR,ID_FMBJLL9E,rank 9,count 10,3,10,5
ID_664W,ID_FMBJLL9E,,,3,11,6
ID_XWMG,ID_FMBJLL9E,,,2,12,4
ID_0HHR,ID_FMBJLL9E,,,3,7,3
ID_1E58,ID_M7RCL9L7,rank 1,count 8,3,11,5
ID_2KEY,ID_M7RCL9L7,,,2,8,5
ID_50DK,ID_M7RCL9L7,rank 1,count 6,2,11,6
ID_AWEI,ID_M7RCL9L7,rank 11,count 10,2,6,7
ID_H4L8,ID_M7RCL9L7,,count 3,2,11,2
ID_U1HE,ID_M7RCL9L7,,,2,11,1
ID_AXVN,ID_M7RCL9L7,rank 1,count 9,2,7,5
ID_UBMS,ID_M7RCL9L7,rank 1,count 6,2,11,5
ID_1E58,ID_LW70E49S,rank 10,count 6,3,10,1
ID_1E58,ID_XOKY0J34,rank 10,count 9,3,9,2
ID_SW6X,ID_XOKY0J34,rank 11,count 5,3,11,7
ID_SNXY,ID_XOKY0J34,,,3,10,6
ID_R5HL,ID_XOKY0J34,rank 1,count 3,3,10,6
ID_VS6D,ID_XOKY0J34,rank 1,count 3,3,9,7
ID_664W,ID_XOKY0J34,rank 11,count 6,3,10,2
ID_3HST,ID_XOKY0J34,rank 11,count 7,3,10,1
ID_1E58,ID_AK9BM8N7,rank 10,count 10,3,9,2
ID_JYR6,ID_AK9BM8N7,rank 11,count 4,2,9,7
ID_V5M1,ID_AK9BM8N7,,,2,7,7
ID_2KEY,ID_AK9BM8N7,,,2,6,7
ID_50DK,ID_AK9BM8N7,,count 10,2,11,4
ID_AWEI,ID_AK9BM8N7,,count 7,2,3,4
ID_TYYF,ID_AK9BM8N7,,,2,11,2
ID_SNXY,ID_AK9BM8N7,,,3,11,5
ID_F53H,ID_AK9BM8N7,rank 1,count 6,3,1,1
ID_H4L8,ID_AK9BM8N7,,count 7,2,11,7
ID_UIC7,ID_AK9BM8N7,,,1,12,4
ID_TL9O,ID_AK9BM8N7,,,2,7,7
ID_1CBJ,ID_AK9BM8N7,,,2,3,3
ID_U1HE,ID_AK9BM8N7,,,2,12,7
ID_R5HL,ID_AK9BM8N7,rank 8,count 9,3,10,7
ID_VK18,ID_AK9BM8N7,,,3,4,3
ID_1INW,ID_AK9BM8N7,rank 11,count 9,1,11,1
ID_AXVN,ID_AK9BM8N7,,,2,6,2
ID_OBP1,ID_AK9BM8N7,,,3,3,4
ID_VS6D,ID_AK9BM8N7,,,3,9,2
ID_XWMG,ID_AK9BM8N7,,,2,12,6
ID_T638,ID_AK9BM8N7,rank 9,count 10,1,12,1
ID_ZSZR,ID_AK9BM8N7,,count 7,3,2,6
ID_1E58,ID_KFBTQHD0,rank 10,count 10,3,10,2
ID_1E58,ID_P6L9AETA,rank 10,count 10,3,10,2
ID_V5M1,ID_P6L9AETA,,,2,9,2
ID_AWEI,ID_P6L9AETA,,,2,4,5
ID_H4L8,ID_P6L9AETA,,count 6,2,9,2
ID_1CBJ,ID_P6L9AETA,,,2,4,5
ID_U1HE,ID_P6L9AETA,,,2,12,4
ID_R5HL,ID_P6L9AETA,rank 2,count 8,3,12,3
ID_XWMG,ID_P6L9AETA,,,3,2,4
ID_T638,ID_P6L9AETA,rank 1,count 6,2,4,4
ID_1E58,ID_XJAB23XW,rank 10,count 9,3,11,2
ID_F53H,ID_XJAB23XW,rank 3,count 10,2,12,4
ID_H4L8,ID_XJAB23XW,,count 3,2,12,3
ID_1E58,ID_B99AHTUL,rank 10,count 10,3,8,6
ID_I5BX,ID_B99AHTUL,,,3,9,3
ID_SW6X,ID_B99AHTUL,,,3,9,4
ID_GI2A,ID_B99AHTUL,rank 2,count 10,3,8,5
ID_SNXY,ID_B99AHTUL,,,3,11,3
ID_E1LI,ID_B99AHTUL,,,3,7,1
ID_4DT4,ID_B99AHTUL,,,3,6,4
ID_GTIV,ID_B99AHTUL,,,3,11,3
ID_F0B5,ID_B99AHTUL,,,3,7,1
ID_HZ45,ID_B99AHTUL,,,3,10,5
ID_R5HL,ID_B99AHTUL,rank 3,count 10,3,10,1
ID_OBP1,ID_B99AHTUL,,,3,10,2
ID_VS6D,ID_B99AHTUL,rank 1,count 6,3,7,1
ID_EZD0,ID_B99AHTUL,,,3,11,2
ID_92AG,ID_B99AHTUL,,,3,12,3
ID_Y6XI,ID_B99AHTUL,,,3,12,3
ID_G7A4,ID_B99AHTUL,,,3,10,3
ID_GQCR,ID_B99AHTUL,,,3,10,3
ID_664W,ID_B99AHTUL,,,3,7,2
ID_0HHR,ID_B99AHTUL,,,3,3,6
ID_3HST,ID_B99AHTUL,,,3,8,5
ID_1E58,ID_N9RETT6X,rank 10,count 6,3,12,5
ID_JIF0,ID_N9RETT6X,rank 11,count 6,3,10,2
ID_AWEI,ID_N9RETT6X,,count 10,3,10,2
ID_R5HL,ID_N9RETT6X,,,3,11,6
ID_1E58,ID_QIFAZR2W,rank 10,count 8,3,12,6
ID_R5HL,ID_QIFAZR2W,rank 7,count 10,3,12,6
ID_Y6XI,ID_QIFAZR2W,,,3,12,6
ID_1E58,ID_N228POBI,rank 10,count 7,3,11,7
ID_T638,ID_N228POBI,rank 8,count 10,1,12,5
ID_1E58,ID_9PPJ7A6S,rank 10,count 6,3,9,4
ID_AWEI,ID_9PPJ7A6S,,,2,12,7
ID_I52W,ID_9PPJ7A6S,rank 1,count 10,3,2,3
ID_4DT4,ID_9PPJ7A6S,,,3,8,1
ID_1CBJ,ID_9PPJ7A6S,,,2,5,1
ID_85VQ,ID_9PPJ7A6S,,,2,12,7
ID_VK18,ID_9PPJ7A6S,,,3,4,3
ID_VS6D,ID_9PPJ7A6S,,,3,7,3
ID_T638,ID_9PPJ7A6S,rank 8,count 6,2,2,6
ID_ZSZR,ID_9PPJ7A6S,,,3,2,3
ID_1E58,ID_5D2303HS,rank 10,count 8,3,12,7
ID_UIC7,ID_5D2303HS,,,2,1,4
ID_1E58,ID_VG25QS2E,rank 10,count 10,3,8,5
ID_SV8O,ID_VG25QS2E,,,2,10,4
ID_IUTP,ID_VG25QS2E,,,2,10,1
ID_P8IG,ID_VG25QS2E,,,2,10,3
ID_GCU7,ID_VG25QS2E,,,3,6,3
ID_4DT4,ID_VG25QS2E,,,3,5,5
ID_GTIV,ID_VG25QS2E,,,3,11,4
ID_R5HL,ID_VG25QS2E,rank 5,count 10,3,10,4
ID_HJ9S,ID_VG25QS2E,,,3,2,5
ID_G370,ID_VG25QS2E,,,3,12,1
ID_09D8,ID_VG25QS2E,,,3,5,4
ID_VS6D,ID_VG25QS2E,,count 8,3,8,1
ID_RSV3,ID_VG25QS2E,,,2,9,2
ID_GQCR,ID_VG25QS2E,,,3,10,4
ID_ZSZR,ID_VG25QS2E,,,3,3,6
ID_1E58,ID_F1NDIPF3,rank 10,count 10,3,9,6
ID_2KEY,ID_F1NDIPF3,,,2,5,2
ID_QXRY,ID_F1NDIPF3,,,2,10,1
ID_AWEI,ID_F1NDIPF3,rank 11,count 9,2,3,5
ID_1CBJ,ID_F1NDIPF3,,,2,2,1
ID_R5HL,ID_F1NDIPF3,rank 11,count 3,3,12,5
ID_1INW,ID_F1NDIPF3,,,2,1,6
ID_VS6D,ID_F1NDIPF3,rank 11,count 7,3,8,6
ID_Y6XI,ID_F1NDIPF3,rank 10,count 10,3,12,6
ID_XWMG,ID_F1NDIPF3,,,2,12,7
ID_T638,ID_F1NDIPF3,rank 11,count 3,2,1,5
ID_0HHR,ID_F1NDIPF3,,,3,2,1
ID_ZSZR,ID_F1NDIPF3,rank 1,count 7,3,2,4
ID_1E58,ID_H26M5ETF,rank 10,count 10,3,8,5
ID_GOXL,ID_H26M5ETF,rank 11,count 10,3,2,6
ID_GI2A,ID_H26M5ETF,,,3,6,1
ID_9E5U,ID_H26M5ETF,rank 11,count 8,3,2,5
ID_MPSN,ID_H26M5ETF,rank 5,count 10,3,2,3
ID_J66M,ID_H26M5ETF,rank 11,count 8,3,2,4
ID_C59X,ID_H26M5ETF,rank 10,count 10,3,3,3
ID_P8IG,ID_H26M5ETF,,,3,4,1
ID_88GO,ID_H26M5ETF,rank 11,count 10,3,5,4
ID_F53H,ID_H26M5ETF,,,3,5,4
ID_MICX,ID_H26M5ETF,rank 6,count 5,3,4,2
ID_E1LI,ID_H26M5ETF,,,3,5,4
ID_D42Y,ID_H26M5ETF,,,3,4,7
ID_F7X4,ID_H26M5ETF,rank 1,count 10,3,2,4
ID_GCU7,ID_H26M5ETF,rank 11,count 6,3,1,5
ID_4DT4,ID_H26M5ETF,,,3,5,4
ID_WL75,ID_H26M5ETF,rank 11,count 10,3,2,2
ID_D0T1,ID_H26M5ETF,,,3,2,1
ID_U1HE,ID_H26M5ETF,,,3,2,1
ID_R5HL,ID_H26M5ETF,,,3,11,3
ID_Z5QP,ID_H26M5ETF,,count 10,3,6,5
ID_HJ9S,ID_H26M5ETF,,,3,2,6
ID_VNN1,ID_H26M5ETF,rank 11,count 6,3,2,4
ID_TLNA,ID_H26M5ETF,,,3,2,2
ID_GFDE,ID_H26M5ETF,rank 1,count 6,3,3,3
ID_VK18,ID_H26M5ETF,,,3,6,5
ID_1INW,ID_H26M5ETF,,,3,5,4
ID_HTKR,ID_H26M5ETF,rank 11,count 10,3,5,3
ID_BT9Z,ID_H26M5ETF,,,3,5,4
ID_VS6D,ID_H26M5ETF,rank 2,count 10,3,6,1
ID_VDSL,ID_H26M5ETF,,,3,2,6
ID_XWMG,ID_H26M5ETF,,,3,2,7
ID_T638,ID_H26M5ETF,,,3,2,7
ID_TIK1,ID_H26M5ETF,rank 11,count 8,3,1,5
ID_0HHR,ID_H26M5ETF,,,3,2,7
ID_ZSZR,ID_H26M5ETF,,,3,2,1
ID_3HST,ID_H26M5ETF,,,3,7,4
ID_Y20Y,ID_H26M5ETF,rank 11,count 6,3,6,2
ID_1E58,ID_GHIJ3TPT,rank 10,count 6,3,8,6
ID_SW6X,ID_GHIJ3TPT,,,3,10,7
ID_GI2A,ID_GHIJ3TPT,,,3,8,5
ID_SNXY,ID_GHIJ3TPT,,,3,11,5
ID_4DT4,ID_GHIJ3TPT,rank 10,count 3,3,5,7
ID_R5HL,ID_GHIJ3TPT,rank 3,count 10,3,11,4
ID_1E58,ID_LOGP0ZBG,rank 10,count 10,3,9,5
ID_1E58,ID_YW31LNQO,rank 2,count 4,3,9,7
ID_GI2A,ID_YW31LNQO,rank 10,count 10,3,5,1
ID_Y5IP,ID_YW31LNQO,,,3,5,4
ID_VK18,ID_YW31LNQO,rank 2,count 10,3,6,5
ID_VS6D,ID_YW31LNQO,rank 11,count 7,3,6,4
ID_1E58,ID_5YCIOA5U,rank 2,count 10,3,11,2
ID_SNXY,ID_5YCIOA5U,,,3,11,3
ID_1E58,ID_ZYQFGTO4,rank 2,count 10,3,11,2
ID_1E58,ID_TNL43TVV,rank 2,count 6,3,9,7
ID_1E58,ID_RC4AJ6M3,rank 2,count 10,3,10,5
ID_SW6X,ID_RC4AJ6M3,,,3,10,7
ID_R5HL,ID_RC4AJ6M3,rank 7,count 10,3,10,7
ID_664W,ID_RC4AJ6M3,,,3,10,7
ID_1E58,ID_8II3XI8X,rank 9,count 10,3,9,3
ID_1E58,ID_FCK2ZX08,rank 9,count 10,3,8,6
ID_JYR6,ID_FCK2ZX08,,,2,9,5
ID_WGZ2,ID_FCK2ZX08,,,3,8,4
ID_LMFN,ID_FCK2ZX08,rank 1,count 10,1,5,3
ID_81JW,ID_FCK2ZX08,,,2,10,4
ID_F7X4,ID_FCK2ZX08,rank 10,count 10,1,5,3
ID_GCU7,ID_FCK2ZX08,,,3,8,4
ID_H4L8,ID_FCK2ZX08,,,2,9,7
ID_UIC7,ID_FCK2ZX08,,,2,4,5
ID_DKSX,ID_FCK2ZX08,,,2,10,4
ID_D0T1,ID_FCK2ZX08,,,2,9,5
ID_3G07,ID_FCK2ZX08,,,2,9,5
ID_VK18,ID_FCK2ZX08,,,3,5,1
ID_BT9Z,ID_FCK2ZX08,rank 2,count 10,1,7,2
ID_VS6D,ID_FCK2ZX08,,,3,8,6
ID_XWMG,ID_FCK2ZX08,,,3,2,3
ID_3HST,ID_FCK2ZX08,,,3,8,6
ID_1E58,ID_LYY6B870,rank 9,count 10,3,9,5
ID_1E58,ID_RBWL75VA,rank 9,count 8,3,8,6
ID_GI2A,ID_RBWL75VA,rank 11,count 3,3,7,2
ID_4DT4,ID_RBWL75VA,,,3,5,5
ID_HJ9S,ID_RBWL75VA,,,2,5,6
ID_VK18,ID_RBWL75VA,rank 9,count 10,3,5,4
ID_XWMG,ID_RBWL75VA,,,3,2,1
ID_0HHR,ID_RBWL75VA,,,3,2,1
ID_1E58,ID_VB4Y4A76,rank 9,count 8,3,11,3
ID_1E58,ID_MIEHSD9J,rank 9,count 10,3,9,6
ID_JYR6,ID_MIEHSD9J,,,2,10,5
ID_IUTP,ID_MIEHSD9J,,,2,4,4
ID_MPSN,ID_MIEHSD9J,rank 5,count 10,2,3,3
ID_P8IG,ID_MIEHSD9J,rank 11,count 8,2,4,4
ID_F53H,ID_MIEHSD9J,,,3,1,2
ID_D0T1,ID_MIEHSD9J,,,2,9,7
ID_HJ9S,ID_MIEHSD9J,rank 10,count 10,2,4,5
ID_09D8,ID_MIEHSD9J,,,3,5,4
ID_1E58,ID_PZTC2IO1,rank 9,count 10,3,11,1
ID_GI2A,ID_PZTC2IO1,rank 1,count 9,3,7,7
ID_4DT4,ID_PZTC2IO1,rank 1,count 3,3,5,2
ID_F0B5,ID_PZTC2IO1,,,3,9,1
ID_4QHA,ID_PZTC2IO1,rank 11,count 7,3,2,3
ID_VK18,ID_PZTC2IO1,rank 1,count 6,3,5,1
ID_OBP1,ID_PZTC2IO1,rank 11,count 3,3,4,6
ID_VS6D,ID_PZTC2IO1,rank 2,count 6,3,6,6
ID_XWMG,ID_PZTC2IO1,,,3,2,3
ID_ZSZR,ID_PZTC2IO1,rank 4,count 8,3,3,5
ID_3HST,ID_PZTC2IO1,,,3,9,1
ID_1E58,ID_HJDWT3EW,rank 9,count 10,3,10,7
ID_XWMG,ID_HJDWT3EW,,,3,3,1
ID_1E58,ID_OEO9Q6D8,rank 9,count 10,3,10,7
ID_F7X4,ID_OEO9Q6D8,,,3,4,1
ID_F0B5,ID_OEO9Q6D8,rank 11,count 6,3,8,6
ID_G370,ID_OEO9Q6D8,rank 1,count 10,3,12,7
ID_1E58,ID_VEPEUU1E,rank 9,count 10,3,9,3
ID_1E58,ID_UCBEEZOO,rank 9,count 10,3,11,2
ID_R5HL,ID_UCBEEZOO,,,3,11,2
ID_1E58,ID_U1EP82RL,rank 9,count 10,3,9,5
ID_1E58,ID_HIPKFMHQ,rank 11,count 8,3,10,7
ID_2KEY,ID_HIPKFMHQ,rank 11,count 3,2,7,7
ID_QXRY,ID_HIPKFMHQ,,,2,10,4
ID_SV8O,ID_HIPKFMHQ,,,2,10,3
ID_81JW,ID_HIPKFMHQ,,,2,10,4
ID_AWEI,ID_HIPKFMHQ,,,2,3,1
ID_QQTZ,ID_HIPKFMHQ,,,1,4,4
ID_YZ4I,ID_HIPKFMHQ,,,1,7,1
ID_H4L8,ID_HIPKFMHQ,rank 3,count 10,2,10,4
ID_UIC7,ID_HIPKFMHQ,,,2,1,4
ID_1CBJ,ID_HIPKFMHQ,,,2,2,2
